tconst	averageRating	numVotes
tt10732048	6.8	2332
tt10732104	7.5	13610
tt10732794	8.1	1827
tt1073507	8.2	38652
tt10738442	6.7	1435
tt10738706	7.1	893
tt1074206	7.2	13040
tt10742800	8.8	1435
tt1074757	7.3	2284
tt10752444	8.5	927
tt10752770	5.7	2870
tt10753470	7.3	823
tt10756754	7.9	698
tt10758074	7.2	11214
tt10759006	7.8	566
tt10759336	8.0	1444
tt10767748	5.9	11134
tt10768172	6.5	749
tt10768238	5.5	2092
tt10768876	7.7	1312
tt1077065	5.7	671
tt10771904	3.3	2492
tt10773060	7.4	615
tt10774460	7.6	1807
tt10776484	7.4	1634
tt1077744	8.2	9080
tt10777610	7.5	3496
tt10778040	7.5	1570
tt1078267	8.2	552
tt1078273	8.4	949
tt1078394	7.0	1348
tt1078463	2.3	954
tt10788750	6.2	1807
tt1078992	4.8	939
tt10795304	7.1	2047
tt10795574	6.2	5905
tt10795658	7.8	126972
tt1079959	6.9	11187
tt10801368	7.5	9188
tt10801534	8.7	16062
tt10802170	8.5	34124
tt10804950	4.6	731
tt10808968	7.7	2439
tt10810428	7.0	954
tt10810430	7.9	6317
tt10810796	5.3	581
tt10813648	5.9	958
tt10813940	7.5	101615
tt10814036	6.8	2812
tt10814438	7.2	3025
tt10815362	7.5	564
tt1081667	7.1	635
tt1082583	5.9	530
tt10826054	5.6	29167
tt10826064	7.8	3760
tt10826102	7.8	6914
tt10827252	5.0	1305
tt1083163	8.3	853
tt10833132	6.2	1051
tt10834220	7.6	60752
tt10834478	5.6	1917
tt10836794	7.8	754
tt10837476	7.8	11995
tt10839422	5.6	33432
tt1083958	6.7	779
tt10839738	7.2	539
tt10840070	7.1	1651
tt10841904	7.5	9857
tt10845290	7.8	1377
tt1084587	5.0	1378
tt10846104	8.3	7485
tt10846202	7.4	720
tt10846250	6.9	6245
tt10846292	5.8	1583
tt10846312	7.4	1933
tt10846464	6.9	4392
tt10846750	5.6	869
tt1084694	8.5	1196
tt10850402	6.1	700
tt10850598	6.8	514
tt1085074	6.9	1392
tt10850838	9.4	950
tt10850888	8.1	3022
tt10850932	8.7	53686
tt10854760	7.3	647
tt10857160	5.2	204306
tt10857164	6.2	128226
tt10857210	5.9	1432
tt10860278	4.6	1499
tt1086191	8.1	13226
tt10862280	5.8	1441
tt1086236	7.4	2805
tt1086511	5.5	578
tt1086758	5.8	601
tt1086761	2.9	32092
tt1086788	7.4	759
tt10874298	8.2	3023
tt1087539	4.6	749
tt10875696	7.3	20905
tt1087819	5.6	531
tt10880104	7.5	662
tt10882992	6.5	1057
tt10883006	7.0	1668
tt10883660	8.0	5663
tt10885406	7.8	1934
tt10887724	5.5	550
tt10888876	7.3	12984
tt10888878	7.2	65948
tt10893694	6.1	18223
tt10895658	6.8	1097
tt10895664	7.6	737
tt10901134	6.7	1758
tt10905902	6.4	7946
tt10911538	8.1	1371
tt1091234	6.3	1535
tt10916122	5.5	738
tt1091877	6.7	574
tt1091909	8.2	19519
tt1091916	7.9	520
tt10919290	7.6	3105
tt10919420	8.0	717626
tt10919486	7.0	38251
tt10919902	7.1	695
tt10922010	7.5	2104
tt1092447	5.7	1930
tt10925572	7.5	1132
tt10927414	7.5	4330
tt1093078	8.4	4883
tt10930958	5.2	2210
tt10933806	7.3	635
tt10936342	7.9	6581
tt10937180	5.4	10379
tt10937602	7.2	992
tt10937632	6.4	852
tt10939214	6.8	4500
tt1094229	8.4	21712
tt10944288	7.2	611
tt10944902	7.7	6086
tt10945036	7.0	4681
tt10946316	6.7	7192
tt10948294	5.6	2932
tt10948316	7.5	2496
tt10948716	6.7	40866
tt10948746	6.8	3084
tt10949294	7.0	1159
tt1095213	3.3	2306
tt10952850	7.3	1125
tt10952900	8.0	6235
tt10954274	7.5	3530
tt10956014	4.1	1305
tt10964100	6.9	850
tt1096980	8.3	1294
tt1096982	7.3	846
tt10970364	6.7	1997
tt10970552	7.4	139652
tt10971022	6.5	6757
tt10971064	6.5	6593
tt10971532	8.2	2857
tt1097194	7.3	934
tt10973152	5.7	852
tt10973800	6.1	8498
tt10974198	7.3	4579
tt10975574	8.3	14219
tt1097633	6.7	580
tt10977486	7.2	662
tt10981954	6.6	866
tt10982034	8.0	14440
tt10985096	5.4	8189
tt10986050	6.9	5043
tt10986052	7.2	4950
tt10986056	7.6	6259
tt10986410	8.8	415783
tt11000902	7.8	46391
tt11003514	8.1	836
tt11004134	5.9	1191
tt11006642	6.2	16332
tt11006992	6.3	529
tt11007006	8.9	22037
tt11007186	7.3	3270
tt11007190	7.0	3409
tt11008522	7.3	752
tt1100911	7.0	1477
tt1100959	6.7	621
tt11009944	7.0	917
tt11011104	9.2	2053
tt1101174	7.6	733
tt11011882	6.3	739
tt11012086	7.1	1996
tt1101237	7.2	962
tt11016042	8.1	63660
tt11017950	8.2	1409
tt11018750	7.4	601
tt11024384	8.2	1191
tt1102521	7.6	723
tt11032396	5.7	3998
tt11034066	7.6	3058
tt1103639	6.4	1607
tt11038886	7.9	762
tt1103968	7.7	3134
tt1103973	7.1	1883
tt1103987	7.9	56321
tt1104002	7.2	1128
tt1104029	7.1	3262
tt1104037	4.0	675
tt11041046	5.9	1771
tt11041132	6.8	16429
tt11041332	7.7	109993
tt11042448	8.2	1278
tt1104326	7.8	932
tt11043632	7.6	14844
tt11048090	8.1	2095
tt11050996	7.9	679
tt1105170	3.1	2066
tt11051886	6.9	3160
tt11052434	5.8	674
tt11052470	8.5	11847
tt11053220	6.3	3300
tt11053426	8.2	4339
tt1105469	6.1	1394
tt11055882	6.0	2759
tt1105711	6.8	4668
tt1105712	8.1	759
tt11057226	5.5	4596
tt11058054	6.8	3226
tt11058078	5.9	1030
tt11058114	5.2	1477
tt1105836	6.7	566
tt11058644	7.6	4318
tt11061808	6.9	508
tt11063952	7.8	2282
tt11069436	7.6	1365
tt11070216	8.2	18646
tt11076876	8.7	546
tt11080216	8.2	1164
tt11080420	8.6	581
tt11081102	6.4	2191
tt11083696	7.4	21584
tt1108394	7.5	778
tt11090458	7.0	3254
tt11091524	7.2	703
tt11091696	4.6	1932
tt11092086	5.1	1097
tt11092142	7.1	11755
tt11093718	7.4	13202
tt11095572	6.8	537
tt11097072	2.7	728
tt11097240	6.8	23327
tt11097374	6.6	1777
tt11100380	5.9	3259
tt11101140	5.8	986
tt11101358	8.5	2764
tt11102190	7.0	18449
tt11102296	7.9	3490
tt11102740	5.6	598
tt11110622	7.4	12952
tt11116204	6.6	3772
tt11116780	7.1	3094
tt11117570	4.7	63283
tt1111854	7.9	793
tt11120674	7.1	1203
tt11122508	7.9	1033
tt1112285	6.9	4912
tt11123072	7.8	1361
tt11126994	9.0	412279
tt11127158	7.8	791
tt11127388	6.1	4518
tt11127412	5.9	2450
tt1112802	8.6	1350
tt11129816	7.1	626
tt11131962	6.1	971
tt11131980	7.7	2659
tt11133202	6.6	2196
tt11133466	7.7	1053
tt11138216	7.1	1736
tt11141900	7.8	3464
tt1114705	6.1	1500
tt1114706	6.6	516
tt1114708	6.6	1057
tt11147852	8.0	13863
tt1114855	5.9	4013
tt11150912	7.3	10464
tt11152058	7.6	746
tt11155074	8.0	643
tt11157300	6.4	2246
tt11162280	7.2	504
tt11162652	7.8	999
tt11163352	7.8	2818
tt11165002	7.5	15900
tt11165358	8.6	9427
tt11168104	7.2	1265
tt11168116	6.9	759
tt11168226	6.9	1380
tt11168604	6.8	5348
tt11170862	9.0	8354
tt11173006	7.3	10401
tt11173298	8.3	801
tt11173308	7.3	2630
tt11173328	7.8	3425
tt1117544	8.3	1834
tt1117552	6.7	2806
tt1117666	7.3	11910
tt1117667	6.5	7373
tt1118038	7.8	3730
tt1118131	4.4	696
tt11181824	6.9	2914
tt1118526	7.4	1259
tt1118697	7.2	4405
tt11187454	6.8	2117
tt11187480	6.8	2058
tt1118804	8.2	16216
tt11188392	7.1	957
tt11188556	8.0	7020
tt11188682	7.0	12608
tt1119176	8.0	5569
tt11192306	7.8	48149
tt11192890	7.3	1108
tt11194508	4.5	1456
tt1119644	8.4	265724
tt11198220	6.5	916
tt11198330	8.3	488620
tt11199132	7.0	1071
tt11199558	6.4	980
tt11204154	7.1	3498
tt11204260	8.1	27696
tt11207734	9.5	2092
tt1120960	7.2	629
tt11210146	7.2	3398
tt11210524	7.3	575
tt11212198	6.6	2581
tt11212276	7.7	33652
tt11214028	7.5	1883
tt1121628	6.8	2494
tt11218290	7.2	18067
tt11225622	8.8	3280
tt1122725	5.6	1469
tt1122747	8.0	1370
tt1122770	8.0	3219
tt11227980	7.1	814
tt11228748	8.1	18759
tt11229002	7.7	688
tt11230856	7.3	510
tt11231226	6.5	3398
tt11232670	7.8	9153
tt11237708	7.2	3987
tt11237876	6.9	1167
tt11238096	7.4	5895
tt11239316	7.9	595
tt11239552	8.1	23698
tt11240572	6.5	1412
tt1124067	7.7	631
tt11242246	5.6	19937
tt11243112	7.8	3502
tt1124348	4.5	3634
tt11243536	6.5	1367
tt1124354	5.3	953
tt11243606	6.6	911
tt1124373	8.5	345240
tt11244786	8.4	713
tt11247108	7.5	710
tt11247158	8.4	50269
tt11248266	7.8	2987
tt11252090	7.0	3936
tt11252254	7.9	19159
tt11255560	5.5	3375
tt11256260	7.0	2158
tt11256614	5.8	3590
tt1125758	6.7	1591
tt11262142	6.6	4293
tt11262762	8.4	2401
tt11263770	8.4	3483
tt11266702	7.5	7816
tt11269100	7.0	3569
tt11269180	7.1	1092
tt11269714	7.4	3464
tt11269886	6.1	3305
tt1127107	6.5	1320
tt1127205	7.5	3546
tt11273012	4.1	607
tt11273352	8.1	2390
tt11274284	6.2	1397
tt1127876	7.3	6535
tt11279454	7.8	2339
tt11279726	7.1	3567
tt1128052	7.1	1628
tt11280716	6.3	2319
tt11280740	8.7	343708
tt11281876	5.0	604
tt11285470	5.8	655
tt11285548	6.7	7656
tt11285856	8.2	3403
tt11286902	3.9	583
tt11289784	9.4	1711
tt11290116	4.7	1251
tt1129029	7.2	1537
tt11290750	7.4	2222
tt11290960	8.1	4995
tt1129398	6.8	2192
tt11295582	6.0	617
tt11298328	8.1	1155
tt11299538	7.3	1123
tt11300354	6.1	1010
tt1130073	7.4	958
tt11301392	7.8	656
tt11301642	8.4	31177
tt11301834	6.7	1230
tt11302324	8.2	9576
tt11305746	6.2	1055
tt11306366	4.7	1425
tt11307176	7.4	10932
tt1130992	5.4	514
tt11310378	1.8	699
tt11311302	7.4	68514
tt11312130	6.0	971
tt11312248	5.2	1558
tt11313054	6.5	2213
tt11317074	7.2	770
tt11317090	7.0	862
tt1131746	6.5	15724
tt1131750	6.1	1310
tt1131751	5.9	3632
tt11318102	6.6	708
tt11318332	5.3	1474
tt11318602	8.0	67180
tt1132124	7.9	5404
tt1132201	7.3	578
tt1132203	7.4	868
tt11322616	6.9	1530
tt1132290	7.6	60038
tt11324406	7.1	38127
tt11324616	6.2	728
tt1132600	7.5	2699
tt1132615	4.6	1028
tt11328872	6.5	1617
tt11329064	5.8	501
tt11329280	8.2	2267
tt11333564	7.3	1245
tt11337908	8.3	115074
tt1134000	8.0	2931
tt11342986	7.2	3515
tt11343600	7.1	21002
tt11343686	6.4	2527
tt11343708	6.8	3431
tt11347692	8.8	3815
tt11347766	5.6	829
tt11349196	6.9	516
tt11349824	9.1	735
tt11349960	4.0	873
tt1135300	7.7	53173
tt11357084	9.0	2296
tt11357100	8.4	3890
tt1136193	7.8	569
tt11363282	6.7	1755
tt1137429	6.4	699
tt1137462	8.1	8903
tt11378124	8.2	1997
tt11379008	7.9	642
tt11379026	7.9	44089
tt11379456	7.4	21530
tt11379698	8.2	9137
tt1137992	7.8	591
tt11382150	6.4	1023
tt11382382	5.8	877
tt11382554	7.4	3195
tt1138300	6.6	1117
tt11384300	6.3	3999
tt11384656	8.0	1773
tt11384668	6.9	1177
tt1138475	8.2	10706
tt11384796	7.6	1781
tt11385266	6.9	1927
tt1138645	7.7	2657
tt11388264	7.7	740
tt11388348	8.4	1303
tt11389652	7.2	3002
tt11390530	6.9	3664
tt11393148	7.7	11577
tt1139655	8.6	766
tt11398870	8.2	24171
tt11399498	5.5	774
tt11400108	2.0	1482
tt1140100	7.3	16638
tt11401354	6.7	686
tt11403434	7.4	6038
tt11405390	7.2	4004
tt11407524	8.5	22451
tt11408218	8.7	821
tt1140939	7.9	2070
tt11416026	6.4	555
tt1141604	6.4	532
tt1141747	8.8	991
tt11418324	6.5	2044
tt11418344	6.1	792
tt11426542	7.0	2707
tt11426660	8.0	7154
tt11427436	7.5	1455
tt11428586	7.5	1272
tt11428630	7.4	2973
tt1143289	7.1	1269
tt11433956	7.6	598
tt11444366	7.1	4077
tt11447470	6.7	2864
tt11448214	6.8	10779
tt11450050	7.5	4371
tt11454722	7.2	6280
tt1145500	8.7	2109
tt11455654	7.6	3577
tt11455718	7.9	570
tt11457418	7.1	527
tt11457812	6.4	1162
tt1145872	6.9	1254
tt11460508	7.6	1413
tt11460580	7.0	1128
tt1146332	7.7	1827
tt11465278	5.9	2374
tt11468254	6.8	12084
tt11469918	7.0	563
tt11470588	6.3	1578
tt11471892	7.0	19730
tt11475228	7.3	20228
tt1147691	8.0	15004
tt1147696	5.5	509
tt1148181	5.1	1077
tt1149608	7.7	10563
tt11497904	6.4	2896
tt11497922	8.1	5182
tt11505790	7.3	1355
tt1150692	7.8	2025
tt11507982	7.9	621
tt1151030	6.8	920
tt11514868	6.5	68546
tt1151910	8.4	639
tt11519740	7.3	1382
tt11522000	7.4	730
tt11525188	7.2	13632
tt11527058	7.7	18869
tt1153059	6.5	1997
tt11534164	7.6	1386
tt11534192	6.4	625
tt11535086	7.7	3002
tt11535184	6.8	3057
tt11536424	7.3	17308
tt11536494	6.4	2088
tt11537880	7.2	818
tt11541444	7.8	923
tt11542210	7.7	790
tt11542694	7.3	3027
tt11542758	7.8	1512
tt11542920	6.5	2697
tt11546816	7.8	2065
tt11546860	7.7	3635
tt11547014	6.6	4315
tt11547684	5.6	573
tt11548668	8.0	2707
tt11551692	8.1	507
tt11554102	6.8	1421
tt11557904	7.6	1465
tt11558684	6.7	3344
tt11558924	7.0	2722
tt11559766	8.0	601
tt11560020	7.3	602
tt11561206	2.7	3522
tt11561800	4.2	693
tt11563256	6.8	1097
tt11564258	7.4	16667
tt1156526	3.2	502
tt1156535	6.6	8467
tt11569530	7.1	809
tt11569628	7.5	517
tt11570202	6.9	27720
tt11570224	6.5	507
tt1157595	5.9	1774
tt11576692	8.4	3578
tt11577386	7.0	982
tt11580938	6.4	723
tt11581534	5.3	3601
tt11585770	7.5	915
tt1158671	7.7	5541
tt11591580	7.0	1227
tt11595618	8.2	779
tt11595706	7.1	2695
tt11595808	6.6	774
tt1159605	6.0	579
tt11597398	7.3	1094
tt1159996	7.6	1478
tt11600174	7.7	9193
tt11604808	8.0	2664
tt11609990	7.0	520
tt11610268	8.4	1367
tt11611698	7.6	4557
tt11612120	7.2	39764
tt11612380	7.7	558
tt11615234	8.2	2900
tt1161656	6.7	564
tt1161669	7.1	2004
tt1161684	6.8	4158
tt1161697	7.0	602
tt11617414	6.1	1670
tt11617848	6.8	6660
tt11620272	7.0	764
tt11621622	7.4	566
tt11621710	7.1	4455
tt11621718	7.0	677
tt11623464	5.7	759
tt1162451	5.8	1280
tt1162595	8.7	761
tt11629848	6.2	2964
tt1163129	8.7	1962
tt11632488	8.0	826
tt1163573	8.0	2211
tt11638962	8.1	1682
tt11639062	6.2	952
tt11639300	7.4	10046
tt11639414	8.2	28411
tt11639952	8.0	30815
tt11640018	5.8	20659
tt11640020	6.5	9748
tt11640208	7.7	4393
tt11645760	6.7	958
tt11646658	6.4	11879
tt11646832	7.7	19316
tt11649104	7.1	12649
tt11650492	7.3	8122
tt11650736	5.8	3595
tt11653906	1.7	1205
tt11656892	7.6	23017
tt11666848	6.8	2159
tt1166709	5.6	2131
tt1166871	7.4	578
tt1166893	7.7	5154
tt1166919	5.1	1334
tt1167345	6.4	888
tt1167368	7.5	1997
tt11680468	7.8	7733
tt11680642	8.5	18142
tt11684368	6.3	1262
tt11685912	7.1	45181
tt11691684	8.5	17733
tt11691774	8.1	190858
tt11691834	8.0	1408
tt1169193	7.5	1074
tt11694186	7.3	7569
tt1169475	8.9	885
tt11698202	7.5	2041
tt11698590	5.8	2379
tt1170236	7.9	564
tt1170243	7.1	1143
tt1170244	4.0	1558
tt11703922	7.9	2322
tt11704040	6.2	12851
tt1170858	7.1	1095
tt11709206	6.5	2567
tt11709894	7.1	632
tt11710130	5.8	606
tt11712058	8.1	63243
tt11712598	8.2	1866
tt11712662	7.9	1139
tt11713150	7.1	614
tt11714178	6.7	555
tt11714334	8.0	5169
tt11714570	6.1	818
tt11714672	7.3	4277
tt11714896	7.7	807
tt1171658	5.3	985
tt11716756	6.0	6368
tt11717010	6.5	908
tt11717394	6.8	4549
tt11717610	6.6	3784
tt11717806	7.2	2224
tt11718294	6.8	977
tt11719808	6.6	2446
tt11721492	6.3	1510
tt11725706	7.4	1775
tt11725900	7.6	12327
tt1173021	8.6	607
tt1173202	8.0	1545
tt1173421	6.6	579
tt1173427	7.4	16140
tt1173677	6.1	581
tt11737520	8.3	179395
tt11737794	6.4	1603
tt11743610	7.9	119619
tt11744280	6.7	954
tt11744632	6.9	932
tt11754514	6.9	601
tt11755260	7.1	3661
tt1175621	7.6	1146
tt11761176	7.7	7835
tt11761194	8.1	11197
tt11764000	7.4	2648
tt11766306	1.0	2853
tt11769304	8.7	9928
tt1176951	6.4	1042
tt11769798	6.2	1537
tt1177054	6.5	803
tt11771270	7.8	32125
tt11773258	8.1	926
tt11774420	6.6	1608
tt11775988	8.3	19513
tt1178180	7.8	17445
tt11784676	5.1	631
tt1178522	8.2	11268
tt1178618	7.8	17206
tt1178636	6.8	1765
tt11786388	8.3	773
tt1178714	8.0	1249
tt11789868	7.7	2719
tt11794642	6.8	27179
tt11794812	7.2	28218
tt1179798	6.5	624
tt1179817	4.9	21406
tt1179914	6.2	509
tt11804034	7.9	2655
tt1180522	8.4	769
tt11806034	6.3	1095
tt11808942	7.4	15734
tt11813946	7.1	792
tt11815104	7.9	2325
tt11815244	6.1	969
tt1181541	6.8	8948
tt11815682	8.2	57324
tt11815758	7.6	2726
tt11815958	7.2	978
tt11816814	7.4	33876
tt1181716	9.0	3024
tt11818430	5.6	2824
tt1181917	6.4	23211
tt11820524	8.6	1972
tt1182156	6.8	788
tt11821792	7.1	1891
tt11822998	8.1	15021
tt11823076	7.5	89917
tt11823088	5.8	4766
tt11823102	7.7	2195
tt11824218	7.3	992
tt11827352	3.3	582
tt11827694	7.7	1404
tt11828386	6.5	1737
tt11828492	7.3	13655
tt11829316	5.8	1595
tt11833388	4.1	2552
tt11833494	7.2	4633
tt11834150	7.2	19575
tt11834592	7.3	8319
tt1183569	6.4	1588
tt1183865	7.2	30157
tt11839500	6.3	3703
tt11840612	7.9	834
tt11841276	7.1	828
tt11846996	7.4	30332
tt11847842	7.1	33234
tt11847968	6.2	527
tt1185123	7.7	529
tt11852724	8.6	3736
tt11852806	7.8	597
tt11852810	3.9	607
tt11853364	6.8	927
tt11853378	5.6	651
tt1185446	7.5	621
tt11854694	8.6	42458
tt11856246	6.7	2327
tt11858104	7.9	1472
tt11859542	6.3	10391
tt11859946	6.8	567
tt11861938	8.5	1090
tt11862812	6.9	3891
tt1186331	5.7	554
tt1186342	7.6	6921
tt1186356	7.8	15854
tt11867650	7.6	2042
tt11867666	3.7	3410
tt11871764	3.2	5482
tt11873484	7.3	2850
tt11874042	4.5	3436
tt11875316	7.6	6074
tt11876490	7.8	2058
tt11885790	7.3	1331
tt11886172	6.5	1896
tt11886236	6.4	747
tt1188927	7.7	2232
tt11891770	5.4	650
tt1189346	6.4	4181
tt11894490	7.5	669
tt11894904	5.7	1306
tt11895154	6.9	3420
tt11895484	6.8	2605
tt11896074	7.1	1841
tt11897688	7.3	14017
tt11898696	6.9	2042
tt11898920	6.3	1506
tt11899030	7.4	16988
tt11904786	8.6	8376
tt11905720	6.4	6818
tt1190634	8.6	802029
tt1190689	7.9	31091
tt1190823	5.7	749
tt11909220	6.8	2622
tt1190931	8.3	816
tt11910134	7.8	552
tt1191056	5.0	4348
tt11912196	8.5	69266
tt11915950	6.8	908
tt11916116	6.3	515
tt11917456	5.9	2115
tt11921588	8.1	2364
tt1192169	7.5	17454
tt1192302	3.0	1272
tt1192431	6.6	4282
tt11935214	7.5	526
tt11937662	6.8	12006
tt11937732	7.2	2632
tt11937816	6.4	17143
tt11944132	6.8	847
tt11945774	6.1	668
tt11947238	7.0	1008
tt11947248	7.1	17034
tt11947264	6.8	2401
tt11947288	6.6	686
tt11947358	5.6	3601
tt11947418	7.6	13278
tt11948642	4.9	1698
tt11950864	8.2	4561
tt11951234	6.7	2534
tt11952974	7.2	5863
tt11953100	7.6	1651
tt11953232	6.8	2685
tt11953308	7.1	533
tt1195419	6.3	2311
tt11958170	7.7	777
tt11958610	6.7	9775
tt11958648	6.8	4977
tt11958674	5.8	582
tt11958922	7.9	3337
tt11958942	7.0	4003
tt1195935	5.6	44150
tt1196027	7.0	2492
tt1196094	7.0	2262
tt11961378	7.4	10264
tt11961694	8.8	610
tt11963042	7.1	3736
tt11968312	7.0	899
tt1196946	8.2	215810
tt1196947	6.1	1035
tt1196953	6.1	954
tt1197567	6.8	4378
tt1197580	4.5	3771
tt1197632	7.5	2666
tt1197649	5.6	1535
tt11977528	8.2	6663
tt11981568	6.9	4763
tt11981644	7.4	8072
tt1198300	7.5	1537
tt11983342	7.9	1038
tt11987198	7.5	1015
tt11988478	6.7	2176
tt11988676	7.1	8263
tt11989426	6.8	2799
tt1199099	7.9	91435
tt11992162	6.8	3623
tt11992370	5.1	500
tt11992526	8.8	10055
tt11993258	6.8	555
tt11993736	7.8	575
tt11997646	6.8	10170
tt11997658	7.1	726
tt11999520	5.7	1098
tt12004280	4.8	15940
tt12004706	9.0	110682
tt12005128	7.3	24433
tt12005620	6.8	828
tt12005828	6.8	8841
tt1200618	7.7	967
tt12007528	6.8	560
tt1200756	7.3	712
tt12013558	7.1	3922
tt12015466	7.8	1282
tt12015730	9.2	696
tt12015750	6.0	532
tt12025128	6.8	891
tt1202543	6.2	1908
tt1202625	8.2	4596
tt12026524	8.0	1091
tt12026710	6.2	11086
tt12027008	4.1	1730
tt12027034	8.6	6238
tt12027896	5.7	1136
tt12031040	6.4	3715
tt1203269	8.2	600
tt12042964	7.9	4151
tt1204507	7.3	1247
tt12048124	7.4	932
tt12048276	7.6	5569
tt1204829	7.1	633
tt12048470	7.3	668
tt1204865	1.5	530
tt12052892	4.8	2701
tt12054084	8.1	688
tt12054924	8.9	1261
tt12057106	7.5	10452
tt12058366	7.3	1541
tt12059644	8.1	646
tt12063450	8.3	11561
tt12074628	8.5	22713
tt12079212	7.3	2300
tt12079236	6.8	668
tt12083014	5.8	2098
tt1208358	6.7	778
tt12084390	6.8	2439
tt1209386	8.0	2203
tt1209393	7.2	6101
tt12101170	7.2	4938
tt1210339	7.6	2125
tt12104080	3.3	1504
tt12104930	5.8	3128
tt12106710	8.0	2809
tt1210781	3.8	509
tt1210820	7.4	3629
tt12112118	6.7	1899
tt12112298	6.2	624
tt12115298	7.4	859
tt12115998	8.8	1357
tt12116498	7.3	509
tt12117218	7.2	2727
tt1212452	5.7	9764
tt12125238	8.2	6493
tt1213218	7.4	10984
tt1213404	5.6	10371
tt12136312	6.8	585
tt12138676	7.4	594
tt1214085	7.7	15956
tt1214373	7.3	1950
tt12146940	6.9	1266
tt12148314	9.3	632
tt12150836	7.5	869
tt1215482	6.4	1146
tt12156002	8.1	807
tt12160826	7.3	7211
tt1216124	5.8	652
tt1216150	7.8	947
tt1216196	7.2	1142
tt1216222	6.4	1982
tt12162902	8.3	3492
tt12163674	8.5	3206
tt1216378	8.3	765
tt12164342	4.2	1555
tt1217208	7.3	1571
tt1217217	7.2	1024
tt1217239	7.3	3510
tt1217518	4.2	1050
tt12182904	8.2	709
tt12187604	9.2	1582
tt12189310	7.5	2499
tt1219024	8.1	183129
tt12190580	8.6	3113
tt1219300	7.5	597
tt12193720	1.0	617
tt12196626	6.8	2727
tt12197698	8.1	22127
tt12198014	7.0	5527
tt1219817	7.6	10208
tt12200714	7.4	1488
tt1220111	5.2	522
tt12204002	7.3	1510
tt12204810	7.1	2223
tt1220617	8.4	98956
tt1220619	8.4	664
tt12207704	6.7	877
tt12212014	5.4	870
tt1221224	7.7	915
tt12222224	6.9	1854
tt12225230	7.0	3694
tt1222663	4.3	581
tt12226680	8.1	583
tt12227418	7.2	9175
tt12228120	7.8	775
tt12228334	6.7	1109
tt12228692	8.0	2483
tt12235718	6.6	32298
tt12238000	8.8	1912
tt12238064	8.6	4887
tt12238152	8.7	2467
tt1223917	8.0	1714
tt1224142	7.2	10697
tt1224144	7.6	1950
tt1224387	8.3	656
tt12244950	8.1	771
tt12245638	9.2	2162
tt12246190	7.9	3519
tt12256822	7.3	590
tt12258686	7.8	584
tt12258710	8.0	6257
tt1225872	8.3	955
tt1225901	6.2	47078
tt1225958	8.0	591
tt12262202	4.3	138075
tt1226282	6.8	564
tt12269504	8.7	2059
tt12273194	7.2	872
tt1227637	5.6	3863
tt1227802	8.7	1810
tt1227926	8.4	44841
tt12285778	7.3	556
tt12286260	1.7	15760
tt12286434	6.1	2280
tt12287748	7.0	1407
tt12291822	7.4	934
tt1229295	6.2	959
tt1229401	6.7	5978
tt1229413	7.2	24017
tt12299432	7.8	1519
tt12299458	7.9	923
tt12299732	4.0	1409
tt12299774	7.6	7229
tt12299942	5.7	679
tt12299956	7.0	888
tt1230180	8.5	16134
tt12304420	7.3	15720
tt12305222	9.3	543
tt12305588	6.7	880
tt12306692	6.3	28964
tt12311976	7.7	5729
tt12312004	6.2	840
tt12312018	6.9	1544
tt12312250	7.1	31242
tt12313046	8.0	614
tt12313074	5.9	756
tt12313750	9.2	1273
tt12313914	6.1	5698
tt1231460	6.7	14218
tt1231602	7.9	706
tt1232266	6.0	1947
tt1232320	7.4	28241
tt12324366	7.0	43450
tt12327578	8.3	70125
tt12330446	8.1	766
tt1233119	7.7	2972
tt12331304	6.4	1433
tt12331342	7.3	3459
tt1233427	6.4	594
tt1233514	8.8	2083
tt12343534	8.5	165685
tt1234500	8.9	534
tt1234506	1.7	1862
tt12347286	6.8	8098
tt1235099	8.0	132969
tt12351448	6.9	1186
tt1235547	8.2	28120
tt12357958	7.3	614
tt12358696	7.4	706
tt12359250	6.7	1793
tt12360292	6.5	1262
tt12362250	5.6	693
tt1236246	6.8	29715
tt12363150	8.0	1872
tt1236371	7.4	3647
tt12364156	5.7	782
tt1236429	5.5	1093
tt12366990	7.1	501
tt12367868	6.9	987
tt12369754	8.5	11371
tt12370124	5.4	3067
tt1237194	7.4	922
tt12372034	7.4	549
tt12378990	6.3	1153
tt12384506	1.8	946
tt1238834	7.5	10444
tt1239129	7.4	2076
tt12391522	7.2	1868
tt12392274	6.6	889
tt12392458	7.7	4721
tt12392496	7.9	11699
tt12392504	9.2	167045
tt12393976	5.6	1673
tt1239443	5.1	730
tt12397680	7.8	599
tt12398140	6.6	2449
tt12402000	9.1	894
tt12402550	7.5	910
tt12404772	7.0	1138
tt12405230	7.6	19434
tt1240535	6.6	643
tt12408718	6.8	4792
tt12409154	7.1	1698
tt12409194	8.6	2984
tt1240976	7.9	5682
tt12411074	8.0	75394
tt12415378	7.4	1294
tt12415504	6.8	786
tt12415644	7.4	758
tt12416834	6.3	2550
tt12418132	7.6	2895
tt12422284	7.7	1384
tt12423408	9.3	3057
tt1242441	8.0	4800
tt1242512	8.8	714
tt1242773	8.5	7133
tt1242774	5.9	572
tt12427840	3.7	1336
tt1242819	8.4	874
tt12429046	7.0	1030
tt12432642	7.4	2600
